review_level,review_id,batch_id,disease_code,disease_name,scenario_type,relation_type,target_type,relation_id,target_code,target_name,review_decision,overall_risk_level,reviewer_name,reviewer_role,reviewed_at,expert_comment
detail,DETAIL-BATCH-CARD-CAD-20260623-001-REL-FCFDFC29E88BE12C9254,BATCH-CARD-CAD-20260623-001,DIS-CARD-CAD-CCS,慢性冠脉综合征,,treated_by_medication,Medication,REL-FCFDFC29E88BE12C9254,MED-CARD-C015B7A5655A,血管紧张素Ⅱ受体阻滞剂,,,,,,
detail,DETAIL-BATCH-CARD-CAD-20260623-001-REL-6AD7908C67D2F71AB67B,BATCH-CARD-CAD-20260623-001,DIS-CARD-CAD-CCS,慢性冠脉综合征,,treated_by_medication,Medication,REL-6AD7908C67D2F71AB67B,MED-CARD-DAE0F0B68F1D,他汀类药物,,,,,,
detail,DETAIL-BATCH-CARD-CAD-20260623-001-REL-D3035F2047CDAEB43F1E,BATCH-CARD-CAD-20260623-001,DIS-CARD-CAD-CCS,慢性冠脉综合征,,treated_by_medication,Medication,REL-D3035F2047CDAEB43F1E,MED-CARD-E40082221530,血管紧张素转换酶抑制剂,,,,,,
detail,DETAIL-BATCH-CARD-CAD-20260623-001-REL-CE2EA5E142745F820377,BATCH-CARD-CAD-20260623-001,DIS-CARD-CAD-CCS,慢性冠脉综合征,,treated_by_medication,Medication,REL-CE2EA5E142745F820377,MED-CARD-EAA01CFD434E,氯吡格雷,,,,,,
detail,DETAIL-BATCH-CARD-CAD-20260623-001-REL-2F5327A84D76B7A0FC33,BATCH-CARD-CAD-20260623-001,DIS-CARD-CAD-NSTEMI,非ST段抬高型心肌梗死,,treated_by_medication,Medication,REL-2F5327A84D76B7A0FC33,MED-CARD-00A158EBF21E,替格瑞洛,,,,,,
detail,DETAIL-BATCH-CARD-CAD-20260623-001-REL-720BD626CEF93798206A,BATCH-CARD-CAD-20260623-001,DIS-CARD-CAD-NSTEMI,非ST段抬高型心肌梗死,,treated_by_medication,Medication,REL-720BD626CEF93798206A,MED-CARD-9F606AC80BFD,阿司匹林,,,,,,
detail,DETAIL-BATCH-CARD-CAD-20260623-001-REL-BE626CFF9A029291D6EA,BATCH-CARD-CAD-20260623-001,DIS-CARD-CAD-NSTEMI,非ST段抬高型心肌梗死,,treated_by_medication,Medication,REL-BE626CFF9A029291D6EA,MED-CARD-EAA01CFD434E,氯吡格雷,,,,,,
detail,DETAIL-BATCH-CARD-CAD-20260623-001-REL-70B0D07954E3CD03616B,BATCH-CARD-CAD-20260623-001,DIS-CARD-CAD-OLD-MI,陈旧性心肌梗死,,treated_by_medication,Medication,REL-70B0D07954E3CD03616B,MED-CARD-00A158EBF21E,替格瑞洛,,,,,,
detail,DETAIL-BATCH-CARD-CAD-20260623-001-REL-23C30ABFD37EB57221E0,BATCH-CARD-CAD-20260623-001,DIS-CARD-CAD-OLD-MI,陈旧性心肌梗死,,treated_by_medication,Medication,REL-23C30ABFD37EB57221E0,MED-CARD-86E5A960E1BF,P2Y12受体抑制剂,,,,,,
detail,DETAIL-BATCH-CARD-CAD-20260623-001-REL-10502B85D3D23498958E,BATCH-CARD-CAD-20260623-001,DIS-CARD-CAD-OLD-MI,陈旧性心肌梗死,,treated_by_medication,Medication,REL-10502B85D3D23498958E,MED-CARD-9F606AC80BFD,阿司匹林,,,,,,
detail,DETAIL-BATCH-CARD-CAD-20260623-001-REL-5AB1C56C10096AB7B4CF,BATCH-CARD-CAD-20260623-001,DIS-CARD-CAD-OLD-MI,陈旧性心肌梗死,,treated_by_medication,Medication,REL-5AB1C56C10096AB7B4CF,MED-CARD-EAA01CFD434E,氯吡格雷,,,,,,
detail,DETAIL-BATCH-CARD-CAD-20260623-001-REL-14A755F352719A8FE2CC,BATCH-CARD-CAD-20260623-001,DIS-CARD-CAD-STABLE-ANGINA,稳定型心绞痛,,treated_by_medication,Medication,REL-14A755F352719A8FE2CC,MED-BETA-BLOCKER,β受体拮抗剂,,,,,,
detail,DETAIL-BATCH-CARD-CAD-20260623-001-REL-E3CFE5657B5CC994C007,BATCH-CARD-CAD-20260623-001,DIS-CARD-CAD-STABLE-ANGINA,稳定型心绞痛,,treated_by_medication,Medication,REL-E3CFE5657B5CC994C007,MED-CARD-00A158EBF21E,替格瑞洛,,,,,,
detail,DETAIL-BATCH-CARD-CAD-20260623-001-REL-A87D185A49BC0117C654,BATCH-CARD-CAD-20260623-001,DIS-CARD-CAD-STABLE-ANGINA,稳定型心绞痛,,treated_by_medication,Medication,REL-A87D185A49BC0117C654,MED-CARD-86E5A960E1BF,P2Y12受体抑制剂,,,,,,
detail,DETAIL-BATCH-CARD-CAD-20260623-001-REL-677BDF3C676EBE6A7455,BATCH-CARD-CAD-20260623-001,DIS-CARD-CAD-STABLE-ANGINA,稳定型心绞痛,,treated_by_medication,Medication,REL-677BDF3C676EBE6A7455,MED-CARD-9F606AC80BFD,阿司匹林,,,,,,
detail,DETAIL-BATCH-CARD-CAD-20260623-001-REL-965474C2DFD5EC226596,BATCH-CARD-CAD-20260623-001,DIS-CARD-CAD-STABLE-ANGINA,稳定型心绞痛,,treated_by_medication,Medication,REL-965474C2DFD5EC226596,MED-CARD-E40082221530,血管紧张素转换酶抑制剂,,,,,,
detail,DETAIL-BATCH-CARD-CAD-20260623-001-REL-C1EE1FB8D0DF34E30552,BATCH-CARD-CAD-20260623-001,DIS-CARD-CAD-STABLE-ANGINA,稳定型心绞痛,,treated_by_medication,Medication,REL-C1EE1FB8D0DF34E30552,MED-CARD-EAA01CFD434E,氯吡格雷,,,,,,
detail,DETAIL-BATCH-CARD-CAD-20260623-001-REL-C1F7BD6C8F195A8D5501,BATCH-CARD-CAD-20260623-001,DIS-CARD-CAD-STEMI,ST段抬高型心肌梗死,,treated_by_medication,Medication,REL-C1F7BD6C8F195A8D5501,MED-BETA-BLOCKER,β受体拮抗剂,,,,,,
detail,DETAIL-BATCH-CARD-CAD-20260623-001-REL-3D2451799FE923F4CF43,BATCH-CARD-CAD-20260623-001,DIS-CARD-CAD-STEMI,ST段抬高型心肌梗死,,treated_by_medication,Medication,REL-3D2451799FE923F4CF43,MED-CARD-00A158EBF21E,替格瑞洛,,,,,,
detail,DETAIL-BATCH-CARD-CAD-20260623-001-REL-530BABA162DD6E9E1E77,BATCH-CARD-CAD-20260623-001,DIS-CARD-CAD-STEMI,ST段抬高型心肌梗死,,treated_by_medication,Medication,REL-530BABA162DD6E9E1E77,MED-CARD-86E5A960E1BF,P2Y12受体抑制剂,,,,,,
detail,DETAIL-BATCH-CARD-CAD-20260623-001-REL-C62CFEF726098A0671C5,BATCH-CARD-CAD-20260623-001,DIS-CARD-CAD-STEMI,ST段抬高型心肌梗死,,treated_by_medication,Medication,REL-C62CFEF726098A0671C5,MED-CARD-9F606AC80BFD,阿司匹林,,,,,,
detail,DETAIL-BATCH-CARD-CAD-20260623-001-REL-004453388E0B733112F0,BATCH-CARD-CAD-20260623-001,DIS-CARD-CAD-STEMI,ST段抬高型心肌梗死,,treated_by_medication,Medication,REL-004453388E0B733112F0,MED-CARD-C9175F150C3D,美托洛尔,,,,,,
detail,DETAIL-BATCH-CARD-CAD-20260623-001-REL-F16299D572ED56B6CAFC,BATCH-CARD-CAD-20260623-001,DIS-CARD-CAD-STEMI,ST段抬高型心肌梗死,,treated_by_medication,Medication,REL-F16299D572ED56B6CAFC,MED-CARD-CC1DDBE4EFA8,硝酸甘油,,,,,,
detail,DETAIL-BATCH-CARD-CAD-20260623-001-REL-BB91226CF405075814E8,BATCH-CARD-CAD-20260623-001,DIS-CARD-CAD-STEMI,ST段抬高型心肌梗死,,treated_by_medication,Medication,REL-BB91226CF405075814E8,MED-CARD-E40082221530,血管紧张素转换酶抑制剂,,,,,,
detail,DETAIL-BATCH-CARD-CAD-20260623-001-REL-8CA4EE7770A43409E38F,BATCH-CARD-CAD-20260623-001,DIS-CARD-CAD-STEMI,ST段抬高型心肌梗死,,treated_by_medication,Medication,REL-8CA4EE7770A43409E38F,MED-CARD-EAA01CFD434E,氯吡格雷,,,,,,
detail,DETAIL-BATCH-CARD-CAD-20260623-001-REL-4A4510AFA9BBDA5AC031,BATCH-CARD-CAD-20260623-001,DIS-CARD-CAD-UA,不稳定型心绞痛,,treated_by_medication,Medication,REL-4A4510AFA9BBDA5AC031,MED-CARD-00A158EBF21E,替格瑞洛,,,,,,
detail,DETAIL-BATCH-CARD-CAD-20260623-001-REL-8B6EA7816D63C849D002,BATCH-CARD-CAD-20260623-001,DIS-CARD-CAD-UA,不稳定型心绞痛,,treated_by_medication,Medication,REL-8B6EA7816D63C849D002,MED-CARD-EAA01CFD434E,氯吡格雷,,,,,,
detail,DETAIL-BATCH-CARD-CAD-20260623-001-REL-75D6242406691ADF539C,BATCH-CARD-CAD-20260623-001,,,,treated_by_procedure,Procedure,REL-75D6242406691ADF539C,PROC-CARD-BDB19D2C7A36,冠状动脉旁路移植术,,,,,,
detail,DETAIL-BATCH-CARD-CAD-20260623-001-REL-EF0AA86B6D07D1C8E83B,BATCH-CARD-CAD-20260623-001,,,,treated_by_procedure,Procedure,REL-EF0AA86B6D07D1C8E83B,PROC-CARD-DA0F467D4A30,溶栓治疗,,,,,,
detail,DETAIL-BATCH-CARD-CAD-20260623-001-REL-B733E4F4E03446A8511D,BATCH-CARD-CAD-20260623-001,,,,treated_by_procedure,Procedure,REL-B733E4F4E03446A8511D,PROC-CARD-E9ADC25A25E3,经皮冠状动脉介入治疗,,,,,,
detail,DETAIL-BATCH-CARD-CAD-20260623-001-REL-2AE71A4754DDB3700688,BATCH-CARD-CAD-20260623-001,,,,treated_by_procedure,Procedure,REL-2AE71A4754DDB3700688,PROC-CARD-BDB19D2C7A36,冠状动脉旁路移植术,,,,,,
detail,DETAIL-BATCH-CARD-CAD-20260623-001-REL-BBAA25228C40074CDDAE,BATCH-CARD-CAD-20260623-001,,,,treated_by_procedure,Procedure,REL-BBAA25228C40074CDDAE,PROC-CARD-DA0F467D4A30,溶栓治疗,,,,,,
detail,DETAIL-BATCH-CARD-CAD-20260623-001-REL-01E69B928F860AC61C93,BATCH-CARD-CAD-20260623-001,,,,treated_by_procedure,Procedure,REL-01E69B928F860AC61C93,PROC-CARD-E9ADC25A25E3,经皮冠状动脉介入治疗,,,,,,
detail,DETAIL-BATCH-CARD-CAD-20260623-001-REL-7C549C4062C0B935F077,BATCH-CARD-CAD-20260623-001,,,,treated_by_procedure,Procedure,REL-7C549C4062C0B935F077,PROC-CARD-BDB19D2C7A36,冠状动脉旁路移植术,,,,,,
detail,DETAIL-BATCH-CARD-CAD-20260623-001-REL-6F017181BF692F5704E5,BATCH-CARD-CAD-20260623-001,,,,treated_by_procedure,Procedure,REL-6F017181BF692F5704E5,PROC-CARD-E9ADC25A25E3,经皮冠状动脉介入治疗,,,,,,
detail,DETAIL-BATCH-CARD-CAD-20260623-001-REL-B6278FE2006C019B2FAA,BATCH-CARD-CAD-20260623-001,,,,treated_by_procedure,Procedure,REL-B6278FE2006C019B2FAA,PROC-CARD-BDB19D2C7A36,冠状动脉旁路移植术,,,,,,
detail,DETAIL-BATCH-CARD-CAD-20260623-001-REL-9DB300A21DB0BD22606E,BATCH-CARD-CAD-20260623-001,,,,treated_by_procedure,Procedure,REL-9DB300A21DB0BD22606E,PROC-CARD-E9ADC25A25E3,经皮冠状动脉介入治疗,,,,,,
detail,DETAIL-BATCH-CARD-CAD-20260623-001-REL-95F159455A3B65C973BF,BATCH-CARD-CAD-20260623-001,,,,treated_by_procedure,Procedure,REL-95F159455A3B65C973BF,PROC-CARD-BDB19D2C7A36,冠状动脉旁路移植术,,,,,,
detail,DETAIL-BATCH-CARD-CAD-20260623-001-REL-3FEF3C36035C25D7C3B6,BATCH-CARD-CAD-20260623-001,,,,treated_by_procedure,Procedure,REL-3FEF3C36035C25D7C3B6,PROC-CARD-DA0F467D4A30,溶栓治疗,,,,,,
detail,DETAIL-BATCH-CARD-CAD-20260623-001-REL-52254815923122528409,BATCH-CARD-CAD-20260623-001,,,,treated_by_procedure,Procedure,REL-52254815923122528409,PROC-CARD-E9ADC25A25E3,经皮冠状动脉介入治疗,,,,,,
detail,DETAIL-BATCH-CARD-CAD-20260623-001-REL-F0F06C2B5EFF4E442F41,BATCH-CARD-CAD-20260623-001,,,,treated_by_procedure,Procedure,REL-F0F06C2B5EFF4E442F41,PROC-CARD-E9ADC25A25E3,经皮冠状动脉介入治疗,,,,,,
detail,DETAIL-BATCH-CARD-CAD-20260623-001-REL-37AB5EBF8282989893CD,BATCH-CARD-CAD-20260623-001,,,,treated_by_procedure,Procedure,REL-37AB5EBF8282989893CD,PROC-CARD-DA0F467D4A30,溶栓治疗,,,,,,
detail,DETAIL-BATCH-CARD-CAD-20260623-001-REL-596E067A0F58C6D0426B,BATCH-CARD-CAD-20260623-001,,,,treated_by_procedure,Procedure,REL-596E067A0F58C6D0426B,PROC-CARD-E9ADC25A25E3,经皮冠状动脉介入治疗,,,,,,
detail,DETAIL-BATCH-CARD-CAD-20260623-001-REL-B4AA079234259DACA2F9,BATCH-CARD-CAD-20260623-001,,,,treated_by_procedure,Procedure,REL-B4AA079234259DACA2F9,PROC-CARD-BDB19D2C7A36,冠状动脉旁路移植术,,,,,,
detail,DETAIL-BATCH-CARD-CAD-20260623-001-REL-6B911BB59D5EF4F5C4B9,BATCH-CARD-CAD-20260623-001,,,,treated_by_procedure,Procedure,REL-6B911BB59D5EF4F5C4B9,PROC-CARD-DA0F467D4A30,溶栓治疗,,,,,,
detail,DETAIL-BATCH-CARD-CAD-20260623-001-REL-84366901EA836999ED6A,BATCH-CARD-CAD-20260623-001,,,,treated_by_procedure,Procedure,REL-84366901EA836999ED6A,PROC-CARD-E9ADC25A25E3,经皮冠状动脉介入治疗,,,,,,
detail,DETAIL-BATCH-CARD-CAD-20260623-001-REL-0A5A760935E570FBE250,BATCH-CARD-CAD-20260623-001,,,,treated_by_procedure,Procedure,REL-0A5A760935E570FBE250,PROC-CARD-DA0F467D4A30,溶栓治疗,,,,,,
detail,DETAIL-BATCH-CARD-CAD-20260623-001-REL-E5089612155C371B2B56,BATCH-CARD-CAD-20260623-001,,,,treated_by_procedure,Procedure,REL-E5089612155C371B2B56,PROC-CARD-E9ADC25A25E3,经皮冠状动脉介入治疗,,,,,,
detail,DETAIL-BATCH-CARD-CAD-20260623-001-REL-54385BACC3AC,BATCH-CARD-CAD-20260623-001,,,,has_treatment_plan,TreatmentPlan,REL-54385BACC3AC,PLAN-CARD-A1C4E6332D38,抗凝治疗,,,,,,
detail,DETAIL-BATCH-CARD-CAD-20260623-001-REL-669A0D5A43EF,BATCH-CARD-CAD-20260623-001,,,,treated_by_procedure,Procedure,REL-669A0D5A43EF,PROC-HEART-TRANSPLANT,心脏移植,,,,,,
detail,DETAIL-BATCH-CARD-CAD-20260623-001-REL-BC7960542D2F,BATCH-CARD-CAD-20260623-001,,,,has_treatment_plan,TreatmentPlan,REL-BC7960542D2F,PLAN-CARD-TEXT-EEF9C97B59,血运重建,,,,,,
detail,DETAIL-BATCH-CARD-CAD-20260623-001-REL-584F10D5C380,BATCH-CARD-CAD-20260623-001,,,,has_treatment_plan,TreatmentPlan,REL-584F10D5C380,PLAN-CARD-TEXT-EEF9C97B59,血运重建,,,,,,
detail,DETAIL-BATCH-CARD-CAD-20260623-001-REL-5B6E5E67494A,BATCH-CARD-CAD-20260623-001,DIS-CARD-CAD-STABLE-ANGINA,稳定型心绞痛,,treated_by_medication,Medication,REL-5B6E5E67494A,MED-CARD-55157DA54154,硝酸酯类药物,,,,,,
detail,DETAIL-BATCH-CARD-CAD-20260623-001-REL-7B3B00546959,BATCH-CARD-CAD-20260623-001,DIS-CARD-CAD-STABLE-ANGINA,稳定型心绞痛,,treated_by_medication,Medication,REL-7B3B00546959,MED-CARD-TEXT-28E925C6DE,钙通道阻滞剂,,,,,,
detail,DETAIL-BATCH-CARD-CAD-20260623-001-REL-CD88DA019CA0,BATCH-CARD-CAD-20260623-001,DIS-CARD-CAD-STABLE-ANGINA,稳定型心绞痛,,treated_by_medication,Medication,REL-CD88DA019CA0,MED-CARD-TEXT-B905AF3E59,血管紧张素Ⅱ受体拮抗剂,,,,,,
detail,DETAIL-BATCH-CARD-CAD-20260623-001-REL-2AFF1363D903,BATCH-CARD-CAD-20260623-001,DIS-CARD-CAD-STABLE-ANGINA,稳定型心绞痛,,treated_by_medication,Medication,REL-2AFF1363D903,MED-CARD-TEXT-4E798D0AB2,抗血小板药物,,,,,,
detail,DETAIL-BATCH-CARD-CAD-20260623-001-REL-D547F79842EA,BATCH-CARD-CAD-20260623-001,,,,treated_by_procedure,Procedure,REL-D547F79842EA,PROC-CARD-BDB19D2C7A36,冠状动脉旁路移植术,,,,,,
detail,DETAIL-BATCH-CARD-CAD-20260623-001-REL-A64E43E43372,BATCH-CARD-CAD-20260623-001,,,,has_treatment_plan,TreatmentPlan,REL-A64E43E43372,PLAN-CARD-TEXT-BDE62A3BE0,降压治疗,,,,,,
detail,DETAIL-BATCH-CARD-CAD-20260623-001-REL-D079CAF50927,BATCH-CARD-CAD-20260623-001,DIS-CARD-CAD-STABLE-ANGINA,稳定型心绞痛,,treated_by_medication,Medication,REL-D079CAF50927,MED-CARD-DAE0F0B68F1D,他汀类药物,,,,,,
detail,DETAIL-BATCH-CARD-CAD-20260623-001-REL-B22567077906,BATCH-CARD-CAD-20260623-001,,,,treated_by_procedure,Procedure,REL-B22567077906,PROC-CARD-TEXT-84551F84B4,射频消融术,,,,,,
detail,DETAIL-BATCH-CARD-CAD-20260623-001-REL-F2029FCBF4BC,BATCH-CARD-CAD-20260623-001,,,,has_treatment_plan,TreatmentPlan,REL-F2029FCBF4BC,PLAN-CARD-TEXT-EEF9C97B59,血运重建,,,,,,
detail,DETAIL-BATCH-CARD-CAD-20260623-001-REL-25974C1C246D,BATCH-CARD-CAD-20260623-001,,,,has_treatment_plan,TreatmentPlan,REL-25974C1C246D,PLAN-CARD-TEXT-BDE62A3BE0,降压治疗,,,,,,
detail,DETAIL-BATCH-CARD-CAD-20260623-001-REL-E7DB3B5B35AF,BATCH-CARD-CAD-20260623-001,DIS-CARD-CAD-ICM,缺血性心肌病,,treated_by_medication,Medication,REL-E7DB3B5B35AF,MED-CARD-E40082221530,血管紧张素转换酶抑制剂,,,,,,
detail,DETAIL-BATCH-CARD-CAD-20260623-001-REL-EAAC73B1441D,BATCH-CARD-CAD-20260623-001,DIS-CARD-CAD-ICM,缺血性心肌病,,treated_by_medication,Medication,REL-EAAC73B1441D,MED-CARD-TEXT-B905AF3E59,血管紧张素Ⅱ受体拮抗剂,,,,,,
detail,DETAIL-BATCH-CARD-CAD-20260623-001-REL-7950FFB8D94D,BATCH-CARD-CAD-20260623-001,,,,has_treatment_plan,TreatmentPlan,REL-7950FFB8D94D,PLAN-CARD-TEXT-EEF9C97B59,血运重建,,,,,,
detail,DETAIL-BATCH-CARD-CAD-20260623-001-REL-048F2722F805,BATCH-CARD-CAD-20260623-001,,,,has_treatment_plan,TreatmentPlan,REL-048F2722F805,PLAN-CARD-TEXT-7CC38FBA6F,复律治疗,,,,,,
detail,DETAIL-BATCH-CARD-CAD-20260623-001-REL-A350849BDDA7,BATCH-CARD-CAD-20260623-001,,,,treated_by_procedure,Procedure,REL-A350849BDDA7,PROC-CARD-TEXT-3F8DE37321,心包穿刺,,,,,,
detail,DETAIL-BATCH-CARD-CAD-20260623-001-REL-1D1A668E5E71,BATCH-CARD-CAD-20260623-001,DIS-CARD-CAD-ACS,急性冠脉综合征,,treated_by_medication,Medication,REL-1D1A668E5E71,MED-CARD-55157DA54154,硝酸酯类药物,,,,,,
detail,DETAIL-BATCH-CARD-CAD-20260623-001-REL-478C859E406E,BATCH-CARD-CAD-20260623-001,DIS-CARD-CAD-ACS,急性冠脉综合征,,treated_by_medication,Medication,REL-478C859E406E,MED-CARD-TEXT-28E925C6DE,钙通道阻滞剂,,,,,,
detail,DETAIL-BATCH-CARD-CAD-20260623-001-REL-E66F180E0406,BATCH-CARD-CAD-20260623-001,DIS-CARD-CAD-ACS,急性冠脉综合征,,treated_by_medication,Medication,REL-E66F180E0406,MED-CARD-TEXT-4E798D0AB2,抗血小板药物,,,,,,
detail,DETAIL-BATCH-CARD-CAD-20260623-001-REL-5DCAC87321D9,BATCH-CARD-CAD-20260623-001,,,,has_treatment_plan,TreatmentPlan,REL-5DCAC87321D9,PLAN-CARD-TEXT-EEF9C97B59,血运重建,,,,,,
detail,DETAIL-BATCH-CARD-CAD-20260623-001-REL-924D2CFA8682,BATCH-CARD-CAD-20260623-001,DIS-CARD-CAD-UA,不稳定型心绞痛,,treated_by_medication,Medication,REL-924D2CFA8682,MED-CARD-55157DA54154,硝酸酯类药物,,,,,,
detail,DETAIL-BATCH-CARD-CAD-20260623-001-REL-8E8B46D7F3F7,BATCH-CARD-CAD-20260623-001,,,,treated_by_procedure,Procedure,REL-8E8B46D7F3F7,PROC-CARD-BDB19D2C7A36,冠状动脉旁路移植术,,,,,,
